"user_id","archived","user_type","classes","n_activities","n_recipes","n_experiences","n_reflections","n_recipe_reflections","n_experience_reflections","n_in_curriculum","n_recipes_in_curriculum","n_experiences_in_curriculum","n_in_curriculum_semester1","n_in_curriculum_semester2","n_in_curriculum_semester3","n_in_curriculum_semester4","n_in_curriculum_semester5","n_feedback_requests","n_received_feedback_responses","n_received_feedback_requests","n_feedback_responses","n_files","n_folders"
"720","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"721","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"722","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"723","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"726","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"727","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"732","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"733","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"740","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"741","0","docente","24,25,26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"762","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"764","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"767","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"769","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"770","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"771","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"773","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"776","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"795","0","studente","24","110,121","7",NULL,"7","7",NULL,"6","6",NULL,"6","0","0","0","0","3","1","0","0","126",NULL
"796","0","studente","24","44","3","1","4","3","1","2","2",NULL,"2","0","0","0","0",NULL,"0","0",NULL,"60",NULL
"797","0","studente","24","6","5","2","7","5","2","2","1","1","2","0","0","0","0",NULL,"0","0",NULL,"52",NULL
"798","0","studente","24","143","9","1","10","9","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"75",NULL
"799","0","studente","24","10","4","2","6","4","2","4","3","1","3","1","0","0","0","1","0","0","0","39",NULL
"800","0","studente","24","75","4",NULL,"4","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"60",NULL
"801","0","studente","24","21","3","1","4","3","1","2","1","1","2","0","0","0","0",NULL,"0","0",NULL,"10",NULL
"802","0","studente","24","166","2","1","3","2","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"5",NULL
"803","0","studente","24","77,121","8","6","14","8","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","4","0","0","63",NULL
"804","0","studente","24","226","3","2","5","3","2","3","1","2","3","0","0","0","0",NULL,"0","0",NULL,"40",NULL
"805","0","studente","24","161","6","4","10","6","4","6","4","2","6","0","0","0","0",NULL,"0","0",NULL,"38",NULL
"806","0","studente","24","139","2",NULL,"2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"8",NULL
"807","0","studente","24","175","6","1","7","6","1","1","1",NULL,"1","0","0","0","0",NULL,"0","0",NULL,"63",NULL
"808","0","studente","24","36,121","6",NULL,"6","6",NULL,"2","2",NULL,"2","0","0","0","0","2","0","0","0","48",NULL
"809","0","studente","24","71","8","2","10","8","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"59",NULL
"810","0","studente","24","140","3",NULL,"3","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"17",NULL
"811","0","studente","24","228","5",NULL,"5","5",NULL,"2","2",NULL,"2","0","0","0","0",NULL,"0","0",NULL,"20",NULL
"812","0","studente","24","19","5","3","8","5","3","2","2",NULL,"2","0","0","0","0",NULL,"0","0",NULL,"25",NULL
"813","0","studente","24","87","3","3","6","3","3","1",NULL,"1","1","0","0","0","0",NULL,"0","0",NULL,"53",NULL
"814","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"815","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"816","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"817","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"818","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"819","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"820","0","studente","25","87","6","3","9","6","3","7","4","3","7","0","0","0","0",NULL,"0","0",NULL,"86",NULL
"822","0","studente","25","140","10","1","11","10","1","1",NULL,"1","1","0","0","0","0",NULL,"0","0",NULL,"64",NULL
"823","0","studente","25","10","4","1","5","4","1","4","4",NULL,"4","0","0","0","0","1","0","0","0","28",NULL
"824","0","studente","25","233","13",NULL,"13","13",NULL,"11","11",NULL,"10","1","0","0","0",NULL,"0","0",NULL,"95",NULL
"825","0","studente","25","181","3","1","4","3","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"20",NULL
"826","0","studente","25","161","5","3","8","5","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"6",NULL
"827","0","studente","25","27","7",NULL,"7","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"5","3","0","0","53",NULL
"828","0","studente","25","175","4","1","5","4","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","0",NULL,"89",NULL
"829","0","studente","25","229","2","3","6","2","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0","0","3","25",NULL
"830","0","studente","25","234","2",NULL,"2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","0","0","0","21",NULL
"831","0","studente","25","80","7",NULL,"7","7",NULL,"3","3",NULL,"3","0","0","0","0","5","0","0","0","42",NULL
"832","0","studente","25","139","12","1","13","12","1","2","1","1","2","0","0","0","0",NULL,"0","0",NULL,"36",NULL
"833","0","studente","25","24","7","2","9","7","2","2","1","1","2","0","0","0","0",NULL,"0","0",NULL,"57",NULL
"834","0","studente","25",NULL,"7","2","9","7","2","4","4",NULL,"3","0","0","0","1",NULL,"0","0",NULL,"86",NULL
"835","0","studente","25","51","3","2","5","3","2","1","1",NULL,"1","0","0","0","0",NULL,"0","0",NULL,"17",NULL
"836","0","studente","25","138","3","2","5","3","2","3","2","1","3","0","0","0","0",NULL,"4","0",NULL,"34",NULL
"837","0","studente","25","12","3","1","4","3","1","4","3","1","4","0","0","0","0","11","3","0","0","35",NULL
"838","0","studente","25","235","10","1","11","10","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"94",NULL
"839","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"840","0","studente","24",NULL,"10","2","12","10","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"18",NULL
"841","0","studente","24","32","5","1","6","5","1","2","1","1","2","0","0","0","0",NULL,"0","0",NULL,"38",NULL
"842","0","studente","1,24","50,243,55","3","1","7","3","1","3","3",NULL,"3","0","0","0","0","4","2","0","0","50","2"
"843","0","studente",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"846","0","studente","24","173","1",NULL,"1","1",NULL,"1","1",NULL,"0","0","0","1","0","3","1","0","0","40",NULL
"847","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"848","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"849","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,NULL,NULL
"850","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","5",NULL,NULL,NULL
"851","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"852","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"854","0","studente","25","67","4","1","5","4","1","2","2",NULL,"2","0","0","0","0",NULL,"0","0",NULL,"19",NULL
"855","0","studente","25","236","4",NULL,"4","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","0","0","0","38",NULL
"856","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","2",NULL,NULL,NULL
"857","0","studente","25","71","8","1","9","8","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"98",NULL
"858","0","studente","25","46","15","1","16","15","1","1","1",NULL,"1","0","0","0","0",NULL,"0","0",NULL,"103",NULL
"859","0","studente","25","121,237","4",NULL,"4","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"35",NULL
"860","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"861","0","studente","25",NULL,"5",NULL,"5","5",NULL,"1","1",NULL,"1","0","0","0","0",NULL,"0","0",NULL,"84",NULL
"862","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"863","0","studente","24","238","4","2","6","4","2","1",NULL,"1","1","0","0","0","0",NULL,"0","0",NULL,"28",NULL
"864","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"865","0","studente","26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"866","0","studente","26","116","1","1","2","1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"867","0","studente","26","54","2","1","3","2","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"868","0","studente","26","153",NULL,"1","1",NULL,"1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"3",NULL
"869","0","formatore",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"870","0","studente","26","106","1","3","4","1","3","1",NULL,"1","1","0","0","0","0",NULL,"0","0",NULL,"5",NULL
"871","0","studente","26","59","4","2","6","4","2","3","2","1","3","0","0","0","0","1","0","0","0","18",NULL
"872","0","studente","26","192","2","2","4","2","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"15",NULL
"873","0","studente","26","241",NULL,"2","2",NULL,"2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"3",NULL
"874","0","studente","26","102","7","3","10","7","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"875","0","studente","24",NULL,"1",NULL,"1","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"27",NULL
"877","0","docente","24,25,26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"878","0","docente","24,25,26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,NULL,NULL
"880","0","docente",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"881","0","HGF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
